time_s,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,peak_front,proximity_active,hazard_region,turn_direction,camera_state,left_speed,right_speed,reason
32.800,67.056,71.192,71.620,61.961,69.131,69.761,68.183,68.003,71.192,0,clear,-1,FOLLOW_LANE,4.265612,4.934388,camera command; proximity clear
32.832,65.264,70.973,68.139,67.204,72.019,71.251,64.429,60.713,70.973,0,clear,-1,FOLLOW_LANE,4.265586,4.934414,camera command; proximity clear
32.864,66.828,66.795,60.857,63.745,68.931,64.505,60.487,64.066,66.828,0,clear,-1,FOLLOW_LANE,4.281967,4.918033,camera command; proximity clear
32.896,64.116,66.779,62.874,64.707,64.193,70.796,68.171,66.307,68.171,0,clear,-1,FOLLOW_LANE,4.294443,4.905557,camera command; proximity clear
32.928,68.666,65.236,68.420,65.575,69.344,66.621,71.113,67.933,71.113,0,clear,-1,FOLLOW_LANE,4.290513,4.909487,camera command; proximity clear
32.960,61.827,70.169,65.299,65.156,63.649,65.153,64.876,60.767,70.169,0,clear,-1,FOLLOW_LANE,4.290489,4.909511,camera command; proximity clear
32.992,67.420,65.048,65.522,68.860,62.693,62.020,66.505,70.825,70.825,0,clear,-1,FOLLOW_LANE,4.290465,4.909535,camera command; proximity clear
33.024,65.990,65.536,70.910,66.194,66.287,71.516,73.578,66.469,73.578,0,clear,-1,FOLLOW_LANE,4.323255,4.876745,camera command; proximity clear
33.056,69.442,64.080,67.140,63.262,68.024,71.524,66.128,67.428,69.442,0,clear,-1,FOLLOW_LANE,4.315421,4.884579,camera command; proximity clear
33.088,62.836,71.352,71.224,65.274,63.423,66.944,66.818,68.108,71.352,0,clear,-1,FOLLOW_LANE,4.315399,4.884601,camera command; proximity clear
33.120,65.443,70.893,62.931,71.346,70.091,70.548,66.435,64.393,70.893,0,clear,-1,FOLLOW_LANE,4.315377,4.884623,camera command; proximity clear
33.152,70.510,71.575,67.408,62.373,65.761,67.571,67.247,59.984,71.575,0,clear,-1,FOLLOW_LANE,4.348170,4.851830,camera command; proximity clear
33.184,60.767,69.928,69.507,62.763,66.492,71.208,68.995,69.460,69.928,0,clear,-1,FOLLOW_LANE,4.373151,4.826848,camera command; proximity clear
33.216,70.887,64.892,65.669,62.907,67.109,66.184,66.883,69.192,70.887,0,clear,-1,FOLLOW_LANE,4.365321,4.834679,camera command; proximity clear
33.248,66.046,64.568,73.735,67.224,71.824,67.667,63.235,70.356,70.356,0,clear,-1,FOLLOW_LANE,4.398117,4.801882,camera command; proximity clear
33.280,69.073,65.707,67.430,63.400,64.841,64.038,66.706,68.153,69.073,0,clear,-1,FOLLOW_LANE,4.390289,4.809711,camera command; proximity clear
33.312,61.407,70.832,71.532,60.200,63.879,63.336,64.974,69.638,70.832,0,clear,-1,FOLLOW_LANE,4.390273,4.809727,camera command; proximity clear
33.344,69.543,65.556,68.747,71.504,72.374,65.647,64.767,62.131,69.543,0,clear,-1,FOLLOW_LANE,4.357442,4.842557,camera command; proximity clear
33.376,70.431,64.788,61.786,69.546,67.042,67.688,60.817,66.713,70.431,0,clear,-1,FOLLOW_LANE,4.365237,4.834763,camera command; proximity clear
33.408,63.687,65.406,68.259,62.928,67.777,66.831,64.966,71.799,71.799,0,clear,-1,FOLLOW_LANE,4.299590,4.900410,camera command; proximity clear
33.440,63.335,66.846,67.844,66.261,62.843,70.787,68.332,72.686,72.686,0,clear,-1,FOLLOW_LANE,4.315193,4.884807,camera command; proximity clear
33.472,64.696,66.784,69.306,68.387,69.820,61.939,72.757,68.313,72.757,0,clear,-1,FOLLOW_LANE,4.282356,4.917643,camera command; proximity clear
33.504,70.866,69.075,71.047,62.655,64.880,67.565,67.015,65.627,70.866,0,clear,-1,FOLLOW_LANE,4.290145,4.909855,camera command; proximity clear
33.536,66.616,65.056,71.012,71.000,60.611,62.126,63.310,71.299,71.299,0,clear,-1,FOLLOW_LANE,4.224492,4.975508,camera command; proximity clear
33.568,64.180,70.940,68.436,70.298,60.828,67.153,69.477,62.561,70.940,0,clear,-1,FOLLOW_LANE,4.272903,4.927096,camera command; proximity clear
33.600,68.505,66.406,70.481,62.511,59.961,70.202,64.633,75.215,75.215,0,clear,-1,FOLLOW_LANE,4.265065,4.934935,camera command; proximity clear
33.632,69.203,66.827,66.687,63.587,72.455,67.685,64.122,67.683,69.203,0,clear,-1,FOLLOW_LANE,4.265039,4.934961,camera command; proximity clear
33.664,65.165,69.729,69.158,66.322,66.360,68.608,67.930,67.665,69.729,0,clear,-1,FOLLOW_LANE,4.265013,4.934987,camera command; proximity clear
33.696,68.122,63.721,69.716,70.097,72.967,68.564,69.936,66.424,69.936,0,clear,-1,FOLLOW_LANE,4.264987,4.935013,camera command; proximity clear
33.728,66.107,65.191,71.865,69.313,69.346,68.869,63.383,64.846,66.107,0,clear,-1,FOLLOW_LANE,4.264961,4.935039,camera command; proximity clear
33.760,76.866,58.673,64.923,66.396,63.886,70.895,64.125,67.521,76.866,0,clear,-1,FOLLOW_LANE,4.264935,4.935065,camera command; proximity clear
33.792,66.533,71.663,65.256,73.263,61.066,65.246,65.760,64.219,71.663,0,clear,-1,FOLLOW_LANE,4.297724,4.902276,camera command; proximity clear
33.824,70.386,63.595,65.219,69.333,64.700,63.564,69.853,70.001,70.386,0,clear,-1,FOLLOW_LANE,4.289887,4.910113,camera command; proximity clear
33.856,65.662,68.268,70.223,68.234,68.279,70.966,66.233,66.809,68.268,0,clear,-1,FOLLOW_LANE,4.289863,4.910137,camera command; proximity clear
33.888,64.262,63.075,68.679,56.068,66.355,63.342,69.807,61.708,69.807,0,clear,-1,FOLLOW_LANE,4.289839,4.910161,camera command; proximity clear
33.920,66.339,69.981,68.779,67.651,65.886,71.205,64.996,69.575,69.981,0,clear,-1,FOLLOW_LANE,4.322629,4.877370,camera command; proximity clear
33.952,68.045,64.925,66.577,63.677,63.448,60.116,67.706,70.077,70.077,0,clear,-1,FOLLOW_LANE,4.314795,4.885205,camera command; proximity clear
33.984,66.133,66.105,63.968,67.151,67.302,67.383,61.844,71.941,71.941,0,clear,-1,FOLLOW_LANE,4.347587,4.852412,camera command; proximity clear
34.016,67.833,70.976,71.593,67.642,63.091,61.103,62.115,61.929,70.976,0,clear,-1,FOLLOW_LANE,4.339755,4.860245,camera command; proximity clear
34.048,68.540,67.282,61.479,63.033,63.231,65.834,65.027,65.146,68.540,0,clear,-1,FOLLOW_LANE,4.372549,4.827450,camera command; proximity clear
34.080,67.505,69.838,69.111,71.329,62.541,74.585,63.808,65.068,69.838,0,clear,-1,FOLLOW_LANE,4.397533,4.802466,camera command; proximity clear
34.112,66.388,68.787,63.263,69.854,70.190,66.333,66.697,68.102,68.787,0,clear,-1,FOLLOW_LANE,4.389705,4.810295,camera command; proximity clear
34.144,63.483,65.666,67.499,65.831,72.393,69.642,67.113,67.129,67.129,0,clear,-1,FOLLOW_LANE,4.356874,4.843125,camera command; proximity clear
34.176,70.239,67.916,67.061,68.629,69.775,65.049,65.375,65.053,70.239,0,clear,-1,FOLLOW_LANE,4.364669,4.835331,camera command; proximity clear
34.208,69.840,65.899,62.827,71.768,69.536,69.734,64.494,71.254,71.254,0,clear,-1,FOLLOW_LANE,4.364651,4.835349,camera command; proximity clear
34.240,71.258,68.944,75.231,63.578,67.749,72.477,69.672,70.511,71.258,0,clear,-1,FOLLOW_LANE,4.331818,4.868181,camera command; proximity clear
34.272,63.018,69.175,67.783,68.432,69.832,59.385,62.596,67.751,69.175,0,clear,-1,FOLLOW_LANE,4.339611,4.860389,camera command; proximity clear
34.304,67.776,71.324,66.216,72.818,67.011,65.487,65.699,68.776,71.324,0,clear,-1,FOLLOW_LANE,4.273962,4.926038,camera command; proximity clear
34.336,72.023,68.672,66.766,64.180,64.916,61.929,69.032,70.891,72.023,0,clear,-1,FOLLOW_LANE,4.256748,4.943251,camera command; proximity clear
34.368,69.101,70.304,66.820,65.761,63.877,62.240,67.016,69.979,70.304,0,clear,-1,FOLLOW_LANE,4.264535,4.935465,camera command; proximity clear
34.400,68.136,66.978,68.157,68.159,68.181,64.890,67.217,62.931,68.136,0,clear,-1,FOLLOW_LANE,4.264509,4.935491,camera command; proximity clear
34.432,66.943,64.499,68.079,67.798,64.117,76.555,69.077,65.785,69.077,0,clear,-1,FOLLOW_LANE,4.264483,4.935517,camera command; proximity clear
34.464,61.178,65.887,63.643,71.768,68.838,62.918,66.555,68.868,68.868,0,clear,-1,FOLLOW_LANE,4.231642,4.968357,camera command; proximity clear
34.496,62.535,73.149,63.669,68.822,76.098,66.166,65.128,63.645,73.149,0,clear,-1,FOLLOW_LANE,4.239427,4.960573,camera command; proximity clear
34.528,66.306,66.955,69.984,69.469,67.056,71.374,66.055,73.318,73.318,0,clear,-1,FOLLOW_LANE,4.239399,4.960601,camera command; proximity clear
34.560,68.593,62.743,68.295,69.285,71.662,68.007,75.760,68.367,75.760,0,clear,-1,FOLLOW_LANE,4.272185,4.927814,camera command; proximity clear
34.592,63.121,67.499,63.070,63.980,65.221,65.265,76.990,64.910,76.990,0,clear,-1,FOLLOW_LANE,4.297161,4.902838,camera command; proximity clear
34.624,65.833,71.150,63.843,69.963,74.294,65.953,69.174,67.778,71.150,0,clear,-1,FOLLOW_LANE,4.289325,4.910675,camera command; proximity clear
34.656,67.027,63.375,66.526,65.097,71.097,70.912,64.045,70.400,70.400,0,clear,-1,FOLLOW_LANE,4.289301,4.910699,camera command; proximity clear
34.688,67.302,69.701,66.949,67.811,66.075,73.930,69.233,65.228,69.701,0,clear,-1,FOLLOW_LANE,4.289277,4.910723,camera command; proximity clear
34.720,74.665,67.267,66.281,73.344,69.314,64.568,64.457,63.889,74.665,0,clear,-1,FOLLOW_LANE,4.289253,4.910747,camera command; proximity clear
34.752,68.480,65.506,71.083,68.224,63.156,65.137,68.039,65.292,68.480,0,clear,-1,FOLLOW_LANE,4.289229,4.910771,camera command; proximity clear
34.784,68.279,71.589,71.051,62.692,65.414,66.784,68.166,62.545,71.589,0,clear,-1,FOLLOW_LANE,4.322019,4.877980,camera command; proximity clear
34.816,68.495,65.995,66.334,65.640,68.848,61.247,66.761,65.704,68.495,0,clear,-1,FOLLOW_LANE,4.314185,4.885815,camera command; proximity clear
34.848,67.133,70.368,69.022,72.447,71.577,70.020,69.711,66.241,70.368,0,clear,-1,FOLLOW_LANE,4.314163,4.885837,camera command; proximity clear
34.880,69.433,61.406,69.102,69.621,71.413,66.129,70.694,68.250,70.694,0,clear,-1,FOLLOW_LANE,4.314141,4.885859,camera command; proximity clear
34.912,60.454,69.412,73.966,71.059,64.443,62.139,68.115,64.286,69.412,0,clear,-1,FOLLOW_LANE,4.379748,4.820252,camera command; proximity clear
34.944,68.573,66.655,59.477,60.021,68.986,70.589,65.932,69.712,69.712,0,clear,-1,FOLLOW_LANE,4.331290,4.868709,camera command; proximity clear
34.976,61.307,65.204,59.356,72.604,66.370,67.849,67.237,71.782,71.782,0,clear,-1,FOLLOW_LANE,4.339083,4.860917,camera command; proximity clear
35.008,57.826,65.242,65.297,67.652,69.051,65.667,68.093,67.938,68.093,0,clear,-1,FOLLOW_LANE,4.371877,4.828123,camera command; proximity clear
35.040,66.710,60.049,72.202,68.472,65.184,64.714,69.087,67.726,69.087,0,clear,-1,FOLLOW_LANE,4.364047,4.835953,camera command; proximity clear
35.072,70.538,70.596,66.739,62.774,66.902,61.422,74.635,63.434,74.635,0,clear,-1,FOLLOW_LANE,4.331214,4.868785,camera command; proximity clear
35.104,67.181,63.500,65.927,60.812,64.441,68.845,63.844,61.882,67.181,0,clear,-1,FOLLOW_LANE,4.339007,4.860993,camera command; proximity clear
35.136,62.098,68.016,66.984,61.383,65.305,65.115,68.568,70.790,70.790,0,clear,-1,FOLLOW_LANE,4.338987,4.861013,camera command; proximity clear
35.168,66.743,65.065,68.517,64.716,64.474,65.877,65.790,70.160,70.160,0,clear,-1,FOLLOW_LANE,4.306152,4.893847,camera command; proximity clear
35.200,68.193,67.878,65.787,66.033,64.823,64.537,65.272,66.181,68.193,0,clear,-1,FOLLOW_LANE,4.313943,4.886057,camera command; proximity clear
35.232,66.513,64.981,65.091,69.106,65.131,70.719,67.219,66.452,67.219,0,clear,-1,FOLLOW_LANE,4.313921,4.886079,camera command; proximity clear
35.264,63.885,65.631,68.391,68.329,67.361,69.074,65.324,66.419,66.419,0,clear,-1,FOLLOW_LANE,4.313899,4.886101,camera command; proximity clear
35.296,66.130,61.175,65.235,68.898,64.159,62.861,68.259,65.351,68.259,0,clear,-1,FOLLOW_LANE,4.379506,4.820494,camera command; proximity clear
35.328,65.020,67.984,62.943,66.138,66.202,63.769,65.694,67.585,67.984,0,clear,-1,FOLLOW_LANE,4.363863,4.836137,camera command; proximity clear
35.360,63.227,61.964,72.570,68.543,68.315,66.537,65.178,69.550,69.550,0,clear,-1,FOLLOW_LANE,4.396659,4.803341,camera command; proximity clear
35.392,58.798,67.414,64.084,71.459,70.872,68.884,63.029,69.147,69.147,0,clear,-1,FOLLOW_LANE,4.388831,4.811169,camera command; proximity clear
35.424,70.912,71.581,64.186,72.162,68.953,71.790,61.543,65.934,71.581,0,clear,-1,FOLLOW_LANE,4.421629,4.778370,camera command; proximity clear
35.456,69.437,66.508,67.023,70.733,68.888,68.289,63.926,71.417,71.417,0,clear,-1,FOLLOW_LANE,4.446617,4.753382,camera command; proximity clear
35.488,65.223,64.132,69.113,67.456,67.174,68.043,62.045,75.031,75.031,0,clear,-1,FOLLOW_LANE,4.438793,4.761207,camera command; proximity clear
35.520,66.414,72.415,67.965,74.438,62.896,71.201,67.175,63.369,72.415,0,clear,-1,FOLLOW_LANE,4.438781,4.761219,camera command; proximity clear
35.552,62.831,65.258,71.028,67.716,68.889,69.322,61.216,67.530,67.530,0,clear,-1,FOLLOW_LANE,4.471583,4.728416,camera command; proximity clear
35.584,70.864,67.828,63.247,66.853,65.538,70.107,72.763,62.713,72.763,0,clear,-1,FOLLOW_LANE,4.496575,4.703424,camera command; proximity clear
35.616,69.339,63.767,70.010,65.092,70.332,68.413,67.709,67.375,69.339,0,clear,-1,FOLLOW_LANE,4.488755,4.711245,camera command; proximity clear
35.648,75.355,64.600,68.652,71.187,68.415,64.381,68.240,64.308,75.355,0,clear,-1,FOLLOW_LANE,4.488747,4.711253,camera command; proximity clear
35.680,70.108,71.199,67.279,64.160,69.202,62.568,67.458,72.287,72.287,0,clear,-1,FOLLOW_LANE,4.521553,4.678446,camera command; proximity clear
35.712,61.273,74.090,69.521,61.764,61.884,68.780,72.764,68.672,74.090,0,clear,-1,FOLLOW_LANE,4.513735,4.686265,camera command; proximity clear
35.744,60.842,67.113,67.942,63.921,68.335,69.672,68.827,64.373,68.827,0,clear,-1,FOLLOW_LANE,4.546543,4.653456,camera command; proximity clear
35.776,71.344,70.646,71.745,69.312,69.805,65.220,70.111,64.228,71.344,0,clear,-1,FOLLOW_LANE,4.538727,4.661273,camera command; proximity clear
35.808,65.802,63.658,64.765,64.303,68.622,67.663,60.621,64.958,65.802,0,clear,-1,FOLLOW_LANE,4.538723,4.661277,camera command; proximity clear
35.840,68.425,69.228,67.320,72.312,70.848,63.965,64.068,61.541,69.228,0,clear,-1,FOLLOW_LANE,4.538719,4.661281,camera command; proximity clear
35.872,64.425,65.433,68.691,65.465,69.608,68.970,65.682,68.452,68.452,0,clear,-1,FOLLOW_LANE,4.604344,4.595656,camera command; proximity clear
35.904,66.779,67.739,62.361,64.600,67.821,63.030,65.635,64.633,67.739,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
35.936,71.072,64.766,65.461,61.258,69.944,64.168,67.112,65.048,71.072,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
35.968,75.240,65.019,65.508,64.841,69.875,68.294,69.109,62.129,75.240,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.000,74.441,63.247,61.126,67.865,67.873,66.561,70.434,67.952,74.441,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.032,66.014,71.443,68.149,69.681,69.471,67.564,67.853,70.264,71.443,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.064,65.121,65.946,67.936,70.193,63.928,69.165,67.466,64.869,67.466,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.096,65.788,64.903,69.387,66.929,70.519,67.406,69.662,71.332,71.332,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.128,68.392,69.279,68.123,60.410,69.617,66.967,63.589,65.499,69.279,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.160,66.682,64.563,73.859,70.965,67.352,69.531,64.654,72.568,72.568,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.192,64.094,66.274,57.053,69.183,66.163,69.601,68.117,75.744,75.744,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.224,66.470,65.781,61.780,64.798,72.008,66.017,64.944,74.524,74.524,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.256,66.248,64.242,65.959,65.887,64.809,71.775,67.481,70.825,70.825,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.288,71.838,68.831,63.697,60.760,69.740,70.388,66.098,69.796,71.838,0,clear,-1,FOLLOW_LANE,4.588719,4.611281,camera command; proximity clear
36.320,64.360,61.995,67.865,72.263,71.582,65.972,57.001,66.674,66.674,0,clear,-1,FOLLOW_LANE,4.654348,4.545652,camera command; proximity clear
36.352,64.773,64.690,67.243,64.729,71.824,66.885,64.396,66.877,66.877,0,clear,-1,FOLLOW_LANE,4.573098,4.626902,camera command; proximity clear
36.384,70.698,64.790,70.760,62.297,61.757,69.926,68.165,64.217,70.698,0,clear,-1,FOLLOW_LANE,4.654352,4.545648,camera command; proximity clear
36.416,66.039,70.032,66.824,67.730,72.193,68.570,64.551,68.079,70.032,0,clear,-1,FOLLOW_LANE,4.638731,4.561269,camera command; proximity clear
36.448,65.835,66.058,62.877,67.579,67.277,71.584,64.057,71.555,71.555,0,clear,-1,FOLLOW_LANE,4.573106,4.626894,camera command; proximity clear
36.480,62.896,67.574,69.181,71.229,67.070,72.151,69.586,66.309,69.586,0,clear,-1,FOLLOW_LANE,4.654360,4.545640,camera command; proximity clear
36.512,69.482,67.868,72.235,69.371,65.351,66.566,66.179,66.253,69.482,0,clear,-1,FOLLOW_LANE,4.573110,4.626890,camera command; proximity clear
36.544,69.283,68.786,67.521,67.964,66.235,71.243,66.885,62.353,69.283,0,clear,-1,FOLLOW_LANE,4.654364,4.545636,camera command; proximity clear
36.576,71.075,69.373,66.983,66.102,64.960,67.199,62.263,70.601,71.075,0,clear,-1,FOLLOW_LANE,4.573114,4.626886,camera command; proximity clear
36.608,69.000,68.850,66.693,67.893,60.582,60.195,63.512,64.655,69.000,0,clear,-1,FOLLOW_LANE,4.654368,4.545632,camera command; proximity clear
36.640,62.692,68.525,66.684,65.340,68.436,64.103,69.169,70.888,70.888,0,clear,-1,FOLLOW_LANE,4.573118,4.626882,camera command; proximity clear
36.672,62.742,65.538,67.133,65.462,71.335,67.806,67.734,65.104,67.734,0,clear,-1,FOLLOW_LANE,4.588743,4.611257,camera command; proximity clear
36.704,68.117,72.892,68.602,70.888,72.818,67.343,63.900,68.919,72.892,0,clear,-1,FOLLOW_LANE,4.654372,4.545628,camera command; proximity clear
36.736,67.867,70.782,66.284,69.306,72.896,68.084,60.827,71.173,71.173,0,clear,-1,FOLLOW_LANE,4.573122,4.626878,camera command; proximity clear
36.768,62.499,66.399,61.642,67.146,68.304,68.467,67.680,69.025,69.025,0,clear,-1,FOLLOW_LANE,4.654376,4.545624,camera command; proximity clear
36.800,65.038,62.952,66.291,66.576,69.737,64.606,66.027,68.419,68.419,0,clear,-1,FOLLOW_LANE,4.573126,4.626874,camera command; proximity clear
36.832,62.837,66.630,67.317,63.932,68.449,67.454,68.079,60.826,68.079,0,clear,-1,FOLLOW_LANE,4.588751,4.611249,camera command; proximity clear
36.864,67.117,67.179,70.192,69.643,64.097,65.061,62.019,65.769,67.179,0,clear,-1,FOLLOW_LANE,4.654380,4.545620,camera command; proximity clear
36.896,62.227,64.065,70.895,63.123,67.046,66.047,70.251,67.643,70.251,0,clear,-1,FOLLOW_LANE,4.573130,4.626870,camera command; proximity clear
36.928,65.398,64.533,69.341,68.126,72.818,61.329,68.645,66.975,68.645,0,clear,-1,FOLLOW_LANE,4.654384,4.545616,camera command; proximity clear
36.960,72.828,68.282,68.795,62.250,71.256,67.295,67.161,66.690,72.828,0,clear,-1,FOLLOW_LANE,4.573134,4.626866,camera command; proximity clear
36.992,66.199,65.376,69.711,64.882,67.356,66.785,68.450,66.053,68.450,0,clear,-1,FOLLOW_LANE,4.588759,4.611241,camera command; proximity clear
37.024,67.643,62.787,68.497,60.614,63.120,67.450,69.910,71.330,71.330,0,clear,-1,FOLLOW_LANE,4.654388,4.545612,camera command; proximity clear
37.056,67.907,68.233,71.713,65.495,73.939,62.664,64.499,67.081,68.233,0,clear,-1,FOLLOW_LANE,4.573138,4.626862,camera command; proximity clear
37.088,64.041,67.347,62.538,67.199,64.849,70.084,66.746,69.429,69.429,0,clear,-1,FOLLOW_LANE,4.588763,4.611237,camera command; proximity clear
37.120,61.153,68.942,74.238,71.157,63.177,65.671,62.160,68.895,68.942,0,clear,-1,FOLLOW_LANE,4.654392,4.545608,camera command; proximity clear
37.152,68.203,69.258,72.102,68.988,64.254,65.471,63.704,69.545,69.545,0,clear,-1,FOLLOW_LANE,4.573142,4.626858,camera command; proximity clear
37.184,68.039,61.163,68.007,68.202,63.721,65.093,66.725,64.863,68.039,0,clear,-1,FOLLOW_LANE,4.654396,4.545604,camera command; proximity clear
37.216,65.249,62.808,61.532,63.975,69.417,68.386,61.886,72.511,72.511,0,clear,-1,FOLLOW_LANE,4.573146,4.626854,camera command; proximity clear
37.248,68.824,60.049,69.119,67.070,66.186,69.878,67.451,63.762,68.824,0,clear,-1,FOLLOW_LANE,4.588771,4.611229,camera command; proximity clear
37.280,61.895,68.835,69.445,59.897,66.091,68.499,63.401,66.272,68.835,0,clear,-1,FOLLOW_LANE,4.588771,4.611229,camera command; proximity clear
37.312,67.957,64.095,62.279,62.532,69.282,68.934,71.279,65.201,71.279,0,clear,-1,FOLLOW_LANE,4.654400,4.545600,camera command; proximity clear
37.344,66.564,66.955,61.786,66.945,67.439,66.870,64.934,72.142,72.142,0,clear,-1,FOLLOW_LANE,4.573150,4.626850,camera command; proximity clear
37.376,70.292,63.478,69.028,72.654,71.839,70.041,67.499,68.963,70.292,0,clear,-1,FOLLOW_LANE,4.588775,4.611225,camera command; proximity clear
37.408,63.941,67.035,68.548,69.268,69.210,69.603,63.112,65.662,67.035,0,clear,-1,FOLLOW_LANE,4.654404,4.545596,camera command; proximity clear
37.440,60.218,66.498,66.832,68.259,67.385,68.711,70.733,66.644,70.733,0,clear,-1,FOLLOW_LANE,4.573154,4.626846,camera command; proximity clear
37.472,68.646,64.802,68.392,66.408,67.286,69.623,76.988,69.093,76.988,0,clear,-1,FOLLOW_LANE,4.588779,4.611221,camera command; proximity clear
37.504,68.700,61.609,66.471,65.053,64.434,64.912,69.773,62.738,69.773,0,clear,-1,FOLLOW_LANE,4.588779,4.611221,camera command; proximity clear
37.536,69.608,66.737,62.958,65.539,73.317,72.369,64.048,64.295,69.608,0,clear,-1,FOLLOW_LANE,4.654408,4.545592,camera command; proximity clear
37.568,67.175,68.915,68.024,62.393,73.324,65.372,66.248,68.978,68.978,0,clear,-1,FOLLOW_LANE,4.573158,4.626842,camera command; proximity clear
37.600,68.199,59.965,66.650,69.564,64.105,73.170,68.445,73.797,73.797,0,clear,-1,FOLLOW_LANE,4.588783,4.611217,camera command; proximity clear
37.632,64.532,67.116,66.845,66.207,68.646,66.505,71.044,66.142,71.044,0,clear,-1,FOLLOW_LANE,4.588783,4.611217,camera command; proximity clear
37.664,65.476,65.980,71.197,63.975,66.032,64.352,70.055,66.521,70.055,0,clear,-1,FOLLOW_LANE,4.654412,4.545588,camera command; proximity clear
37.696,71.122,67.911,73.450,60.477,68.530,68.028,64.045,67.524,71.122,0,clear,-1,FOLLOW_LANE,4.573162,4.626838,camera command; proximity clear
37.728,70.427,67.510,68.231,67.565,71.596,67.544,68.454,69.928,70.427,0,clear,-1,FOLLOW_LANE,4.588787,4.611213,camera command; proximity clear
37.760,63.860,70.753,68.013,68.262,64.886,64.410,64.373,67.294,70.753,0,clear,-1,FOLLOW_LANE,4.588787,4.611213,camera command; proximity clear
37.792,60.903,68.739,65.681,63.366,70.113,63.973,69.342,66.245,69.342,0,clear,-1,FOLLOW_LANE,4.654416,4.545584,camera command; proximity clear
37.824,65.500,67.840,66.055,71.657,67.086,73.499,62.758,71.721,71.721,0,clear,-1,FOLLOW_LANE,4.573166,4.626834,camera command; proximity clear
37.856,65.478,62.609,66.746,63.566,77.165,71.258,65.196,70.054,70.054,0,clear,-1,FOLLOW_LANE,4.588791,4.611209,camera command; proximity clear
37.888,71.948,68.381,66.989,66.832,71.170,62.317,70.482,72.040,72.040,0,clear,-1,FOLLOW_LANE,4.588791,4.611209,camera command; proximity clear
37.920,59.528,65.445,70.364,69.286,76.215,68.222,67.979,59.095,67.979,0,clear,-1,FOLLOW_LANE,4.654420,4.545580,camera command; proximity clear
37.952,64.585,63.291,69.382,64.797,63.917,62.162,62.566,64.567,64.585,0,clear,-1,FOLLOW_LANE,4.573170,4.626830,camera command; proximity clear
37.984,64.888,71.256,72.470,63.865,71.677,64.279,65.891,64.932,71.256,0,clear,-1,FOLLOW_LANE,4.588795,4.611205,camera command; proximity clear
38.016,69.183,69.882,64.482,66.223,70.721,68.516,72.486,66.117,72.486,0,clear,-1,FOLLOW_LANE,4.654424,4.545576,camera command; proximity clear
38.048,68.648,69.284,65.073,67.248,69.346,69.408,64.638,69.802,69.802,0,clear,-1,FOLLOW_LANE,4.573174,4.626826,camera command; proximity clear
38.080,62.314,69.680,65.430,70.514,62.607,65.254,56.600,65.679,69.680,0,clear,-1,FOLLOW_LANE,4.588799,4.611201,camera command; proximity clear
38.112,66.153,63.117,71.007,66.951,66.122,66.715,65.632,61.780,66.153,0,clear,-1,FOLLOW_LANE,4.588799,4.611201,camera command; proximity clear
38.144,67.619,71.303,66.570,73.920,63.534,60.758,65.787,66.867,71.303,0,clear,-1,FOLLOW_LANE,4.654428,4.545572,camera command; proximity clear
38.176,66.166,68.280,68.178,69.532,68.826,70.626,72.815,69.827,72.815,0,clear,-1,FOLLOW_LANE,4.573178,4.626822,camera command; proximity clear
38.208,62.062,69.540,68.412,67.386,66.352,66.178,69.419,66.832,69.540,0,clear,-1,FOLLOW_LANE,4.588803,4.611197,camera command; proximity clear
38.240,63.769,69.246,66.770,71.051,70.881,64.444,70.939,68.687,70.939,0,clear,-1,FOLLOW_LANE,4.588803,4.611197,camera command; proximity clear
38.272,69.762,69.401,69.155,65.197,67.466,70.410,67.511,71.481,71.481,0,clear,-1,FOLLOW_LANE,4.588803,4.611197,camera command; proximity clear
38.304,62.922,64.345,66.234,66.804,71.116,68.288,72.117,68.529,72.117,0,clear,-1,FOLLOW_LANE,4.654432,4.545568,camera command; proximity clear
38.336,70.543,70.461,70.177,66.838,68.680,71.554,71.389,66.220,71.389,0,clear,-1,FOLLOW_LANE,4.573182,4.626818,camera command; proximity clear
38.368,68.370,63.945,66.831,66.788,68.292,65.361,69.556,65.912,69.556,0,clear,-1,FOLLOW_LANE,4.588807,4.611193,camera command; proximity clear
38.400,70.394,68.298,70.523,67.903,65.755,73.026,62.073,75.162,75.162,0,clear,-1,FOLLOW_LANE,4.588807,4.611193,camera command; proximity clear
