time_s,state,lane_visible,lane_error,lane_confidence,finish_visible,obstacle_color,obstacle_motion,obstacle_x,obstacle_y,front_proximity,left_speed,right_speed,reason
151.808,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.690,0.000000,0.000000,finish marker reached
151.840,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.519,0.000000,0.000000,finish marker reached
151.872,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.320,0.000000,0.000000,finish marker reached
151.904,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.772,0.000000,0.000000,finish marker reached
151.936,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.758,0.000000,0.000000,finish marker reached
151.968,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.472,0.000000,0.000000,finish marker reached
152.000,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.423,0.000000,0.000000,finish marker reached
152.032,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.616,0.000000,0.000000,finish marker reached
152.064,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.089,0.000000,0.000000,finish marker reached
152.096,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.874,0.000000,0.000000,finish marker reached
152.128,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.693,0.000000,0.000000,finish marker reached
152.160,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.036,0.000000,0.000000,finish marker reached
152.192,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.744,0.000000,0.000000,finish marker reached
152.224,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.641,0.000000,0.000000,finish marker reached
152.256,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.661,0.000000,0.000000,finish marker reached
152.288,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.457,0.000000,0.000000,finish marker reached
152.320,FINISHED,0,0.000000,0.000000,0,,NONE,,,76.461,0.000000,0.000000,finish marker reached
152.352,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.669,0.000000,0.000000,finish marker reached
152.384,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.897,0.000000,0.000000,finish marker reached
152.416,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.698,0.000000,0.000000,finish marker reached
152.448,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.556,0.000000,0.000000,finish marker reached
152.480,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.015,0.000000,0.000000,finish marker reached
152.512,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.305,0.000000,0.000000,finish marker reached
152.544,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.633,0.000000,0.000000,finish marker reached
152.576,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.182,0.000000,0.000000,finish marker reached
152.608,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.771,0.000000,0.000000,finish marker reached
152.640,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.962,0.000000,0.000000,finish marker reached
152.672,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.239,0.000000,0.000000,finish marker reached
152.704,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.636,0.000000,0.000000,finish marker reached
152.736,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.398,0.000000,0.000000,finish marker reached
152.768,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.556,0.000000,0.000000,finish marker reached
152.800,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.301,0.000000,0.000000,finish marker reached
152.832,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.642,0.000000,0.000000,finish marker reached
152.864,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.322,0.000000,0.000000,finish marker reached
152.896,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.719,0.000000,0.000000,finish marker reached
152.928,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.176,0.000000,0.000000,finish marker reached
152.960,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.458,0.000000,0.000000,finish marker reached
152.992,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.092,0.000000,0.000000,finish marker reached
153.024,FINISHED,0,0.000000,0.000000,0,,NONE,,,65.584,0.000000,0.000000,finish marker reached
153.056,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.143,0.000000,0.000000,finish marker reached
153.088,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.358,0.000000,0.000000,finish marker reached
153.120,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.488,0.000000,0.000000,finish marker reached
153.152,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.207,0.000000,0.000000,finish marker reached
153.184,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.598,0.000000,0.000000,finish marker reached
153.216,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.222,0.000000,0.000000,finish marker reached
153.248,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.878,0.000000,0.000000,finish marker reached
153.280,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.626,0.000000,0.000000,finish marker reached
153.312,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.154,0.000000,0.000000,finish marker reached
153.344,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.363,0.000000,0.000000,finish marker reached
153.376,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.052,0.000000,0.000000,finish marker reached
153.408,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.970,0.000000,0.000000,finish marker reached
153.440,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.547,0.000000,0.000000,finish marker reached
153.472,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.009,0.000000,0.000000,finish marker reached
153.504,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.604,0.000000,0.000000,finish marker reached
153.536,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.367,0.000000,0.000000,finish marker reached
153.568,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.625,0.000000,0.000000,finish marker reached
153.600,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.084,0.000000,0.000000,finish marker reached
153.632,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.011,0.000000,0.000000,finish marker reached
153.664,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.926,0.000000,0.000000,finish marker reached
153.696,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.227,0.000000,0.000000,finish marker reached
153.728,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.066,0.000000,0.000000,finish marker reached
153.760,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.849,0.000000,0.000000,finish marker reached
153.792,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.050,0.000000,0.000000,finish marker reached
153.824,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.239,0.000000,0.000000,finish marker reached
153.856,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.999,0.000000,0.000000,finish marker reached
153.888,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.299,0.000000,0.000000,finish marker reached
153.920,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.414,0.000000,0.000000,finish marker reached
153.952,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.226,0.000000,0.000000,finish marker reached
153.984,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.706,0.000000,0.000000,finish marker reached
154.016,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.951,0.000000,0.000000,finish marker reached
154.048,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.933,0.000000,0.000000,finish marker reached
154.080,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.316,0.000000,0.000000,finish marker reached
154.112,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.421,0.000000,0.000000,finish marker reached
154.144,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.151,0.000000,0.000000,finish marker reached
154.176,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.571,0.000000,0.000000,finish marker reached
154.208,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.758,0.000000,0.000000,finish marker reached
154.240,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.066,0.000000,0.000000,finish marker reached
154.272,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.658,0.000000,0.000000,finish marker reached
154.304,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.880,0.000000,0.000000,finish marker reached
154.336,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.927,0.000000,0.000000,finish marker reached
154.368,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.984,0.000000,0.000000,finish marker reached
154.400,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.842,0.000000,0.000000,finish marker reached
154.432,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.954,0.000000,0.000000,finish marker reached
154.464,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.398,0.000000,0.000000,finish marker reached
154.496,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.638,0.000000,0.000000,finish marker reached
154.528,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.617,0.000000,0.000000,finish marker reached
154.560,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.987,0.000000,0.000000,finish marker reached
154.592,FINISHED,0,0.000000,0.000000,0,,NONE,,,65.644,0.000000,0.000000,finish marker reached
154.624,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.137,0.000000,0.000000,finish marker reached
154.656,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.819,0.000000,0.000000,finish marker reached
154.688,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.274,0.000000,0.000000,finish marker reached
154.720,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.157,0.000000,0.000000,finish marker reached
154.752,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.206,0.000000,0.000000,finish marker reached
154.784,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.843,0.000000,0.000000,finish marker reached
154.816,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.312,0.000000,0.000000,finish marker reached
154.848,FINISHED,0,0.000000,0.000000,0,,NONE,,,77.295,0.000000,0.000000,finish marker reached
154.880,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.544,0.000000,0.000000,finish marker reached
154.912,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.797,0.000000,0.000000,finish marker reached
154.944,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.354,0.000000,0.000000,finish marker reached
154.976,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.734,0.000000,0.000000,finish marker reached
155.008,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.351,0.000000,0.000000,finish marker reached
155.040,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.440,0.000000,0.000000,finish marker reached
155.072,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.997,0.000000,0.000000,finish marker reached
155.104,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.516,0.000000,0.000000,finish marker reached
155.136,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.851,0.000000,0.000000,finish marker reached
155.168,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.376,0.000000,0.000000,finish marker reached
155.200,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.417,0.000000,0.000000,finish marker reached
155.232,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.790,0.000000,0.000000,finish marker reached
155.264,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.186,0.000000,0.000000,finish marker reached
155.296,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.722,0.000000,0.000000,finish marker reached
155.328,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.327,0.000000,0.000000,finish marker reached
155.360,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.852,0.000000,0.000000,finish marker reached
155.392,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.870,0.000000,0.000000,finish marker reached
155.424,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.847,0.000000,0.000000,finish marker reached
155.456,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.481,0.000000,0.000000,finish marker reached
155.488,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.565,0.000000,0.000000,finish marker reached
155.520,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.091,0.000000,0.000000,finish marker reached
155.552,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.616,0.000000,0.000000,finish marker reached
155.584,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.077,0.000000,0.000000,finish marker reached
155.616,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.141,0.000000,0.000000,finish marker reached
155.648,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.225,0.000000,0.000000,finish marker reached
155.680,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.111,0.000000,0.000000,finish marker reached
155.712,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.918,0.000000,0.000000,finish marker reached
155.744,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.308,0.000000,0.000000,finish marker reached
155.776,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.280,0.000000,0.000000,finish marker reached
155.808,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.666,0.000000,0.000000,finish marker reached
155.840,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.729,0.000000,0.000000,finish marker reached
155.872,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.395,0.000000,0.000000,finish marker reached
155.904,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.164,0.000000,0.000000,finish marker reached
155.936,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.387,0.000000,0.000000,finish marker reached
155.968,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.981,0.000000,0.000000,finish marker reached
156.000,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.766,0.000000,0.000000,finish marker reached
156.032,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.131,0.000000,0.000000,finish marker reached
156.064,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.075,0.000000,0.000000,finish marker reached
156.096,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.625,0.000000,0.000000,finish marker reached
156.128,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.218,0.000000,0.000000,finish marker reached
156.160,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.937,0.000000,0.000000,finish marker reached
156.192,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.023,0.000000,0.000000,finish marker reached
156.224,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.262,0.000000,0.000000,finish marker reached
156.256,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.663,0.000000,0.000000,finish marker reached
156.288,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.228,0.000000,0.000000,finish marker reached
156.320,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.522,0.000000,0.000000,finish marker reached
156.352,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.202,0.000000,0.000000,finish marker reached
156.384,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.772,0.000000,0.000000,finish marker reached
156.416,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.135,0.000000,0.000000,finish marker reached
156.448,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.460,0.000000,0.000000,finish marker reached
156.480,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.394,0.000000,0.000000,finish marker reached
156.512,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.639,0.000000,0.000000,finish marker reached
156.544,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.172,0.000000,0.000000,finish marker reached
156.576,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.372,0.000000,0.000000,finish marker reached
156.608,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.820,0.000000,0.000000,finish marker reached
156.640,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.005,0.000000,0.000000,finish marker reached
156.672,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.976,0.000000,0.000000,finish marker reached
156.704,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.609,0.000000,0.000000,finish marker reached
156.736,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.432,0.000000,0.000000,finish marker reached
156.768,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.668,0.000000,0.000000,finish marker reached
156.800,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.127,0.000000,0.000000,finish marker reached
156.832,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.196,0.000000,0.000000,finish marker reached
156.864,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.826,0.000000,0.000000,finish marker reached
156.896,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.894,0.000000,0.000000,finish marker reached
156.928,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.920,0.000000,0.000000,finish marker reached
156.960,FINISHED,0,0.000000,0.000000,0,,NONE,,,65.548,0.000000,0.000000,finish marker reached
156.992,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.914,0.000000,0.000000,finish marker reached
157.024,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.132,0.000000,0.000000,finish marker reached
157.056,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.970,0.000000,0.000000,finish marker reached
157.088,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.295,0.000000,0.000000,finish marker reached
157.120,FINISHED,0,0.000000,0.000000,0,,NONE,,,77.687,0.000000,0.000000,finish marker reached
157.152,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.860,0.000000,0.000000,finish marker reached
157.184,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.534,0.000000,0.000000,finish marker reached
157.216,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.719,0.000000,0.000000,finish marker reached
157.248,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.615,0.000000,0.000000,finish marker reached
157.280,FINISHED,0,0.000000,0.000000,0,,NONE,,,78.034,0.000000,0.000000,finish marker reached
157.312,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.372,0.000000,0.000000,finish marker reached
157.344,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.247,0.000000,0.000000,finish marker reached
157.376,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.688,0.000000,0.000000,finish marker reached
157.408,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.371,0.000000,0.000000,finish marker reached
157.440,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.843,0.000000,0.000000,finish marker reached
157.472,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.416,0.000000,0.000000,finish marker reached
157.504,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.479,0.000000,0.000000,finish marker reached
157.536,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.072,0.000000,0.000000,finish marker reached
157.568,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.925,0.000000,0.000000,finish marker reached
157.600,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.805,0.000000,0.000000,finish marker reached
157.632,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.754,0.000000,0.000000,finish marker reached
157.664,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.522,0.000000,0.000000,finish marker reached
157.696,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.882,0.000000,0.000000,finish marker reached
157.728,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.909,0.000000,0.000000,finish marker reached
157.760,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.908,0.000000,0.000000,finish marker reached
157.792,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.764,0.000000,0.000000,finish marker reached
157.824,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.471,0.000000,0.000000,finish marker reached
157.856,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.935,0.000000,0.000000,finish marker reached
157.888,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.073,0.000000,0.000000,finish marker reached
157.920,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.810,0.000000,0.000000,finish marker reached
157.952,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.688,0.000000,0.000000,finish marker reached
157.984,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.377,0.000000,0.000000,finish marker reached
158.016,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.863,0.000000,0.000000,finish marker reached
158.048,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.675,0.000000,0.000000,finish marker reached
158.080,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.652,0.000000,0.000000,finish marker reached
158.112,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.268,0.000000,0.000000,finish marker reached
158.144,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.103,0.000000,0.000000,finish marker reached
158.176,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.128,0.000000,0.000000,finish marker reached
158.208,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.689,0.000000,0.000000,finish marker reached
158.240,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.962,0.000000,0.000000,finish marker reached
158.272,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.735,0.000000,0.000000,finish marker reached
158.304,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.478,0.000000,0.000000,finish marker reached
158.336,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.810,0.000000,0.000000,finish marker reached
158.368,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.511,0.000000,0.000000,finish marker reached
158.400,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.029,0.000000,0.000000,finish marker reached
158.432,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.476,0.000000,0.000000,finish marker reached
158.464,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.888,0.000000,0.000000,finish marker reached
158.496,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.248,0.000000,0.000000,finish marker reached
158.528,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.345,0.000000,0.000000,finish marker reached
158.560,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.420,0.000000,0.000000,finish marker reached
158.592,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.037,0.000000,0.000000,finish marker reached
158.624,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.861,0.000000,0.000000,finish marker reached
158.656,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.206,0.000000,0.000000,finish marker reached
158.688,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.316,0.000000,0.000000,finish marker reached
158.720,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.503,0.000000,0.000000,finish marker reached
158.752,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.388,0.000000,0.000000,finish marker reached
158.784,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.810,0.000000,0.000000,finish marker reached
158.816,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.023,0.000000,0.000000,finish marker reached
158.848,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.892,0.000000,0.000000,finish marker reached
158.880,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.053,0.000000,0.000000,finish marker reached
158.912,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.533,0.000000,0.000000,finish marker reached
158.944,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.330,0.000000,0.000000,finish marker reached
158.976,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.168,0.000000,0.000000,finish marker reached
159.008,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.785,0.000000,0.000000,finish marker reached
159.040,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.056,0.000000,0.000000,finish marker reached
159.072,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.470,0.000000,0.000000,finish marker reached
159.104,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.131,0.000000,0.000000,finish marker reached
159.136,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.282,0.000000,0.000000,finish marker reached
159.168,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.870,0.000000,0.000000,finish marker reached
159.200,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.639,0.000000,0.000000,finish marker reached
159.232,FINISHED,0,0.000000,0.000000,0,,NONE,,,75.607,0.000000,0.000000,finish marker reached
159.264,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.757,0.000000,0.000000,finish marker reached
159.296,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.782,0.000000,0.000000,finish marker reached
159.328,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.368,0.000000,0.000000,finish marker reached
159.360,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.950,0.000000,0.000000,finish marker reached
159.392,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.606,0.000000,0.000000,finish marker reached
159.424,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.860,0.000000,0.000000,finish marker reached
159.456,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.120,0.000000,0.000000,finish marker reached
159.488,FINISHED,0,0.000000,0.000000,0,,NONE,,,64.471,0.000000,0.000000,finish marker reached
159.520,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.171,0.000000,0.000000,finish marker reached
159.552,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.110,0.000000,0.000000,finish marker reached
159.584,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.157,0.000000,0.000000,finish marker reached
159.616,FINISHED,0,0.000000,0.000000,0,,NONE,,,66.447,0.000000,0.000000,finish marker reached
159.648,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.158,0.000000,0.000000,finish marker reached
159.680,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.222,0.000000,0.000000,finish marker reached
159.712,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.142,0.000000,0.000000,finish marker reached
159.744,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.834,0.000000,0.000000,finish marker reached
159.776,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.996,0.000000,0.000000,finish marker reached
159.808,FINISHED,0,0.000000,0.000000,0,,NONE,,,67.023,0.000000,0.000000,finish marker reached
159.840,FINISHED,0,0.000000,0.000000,0,,NONE,,,73.046,0.000000,0.000000,finish marker reached
159.872,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.481,0.000000,0.000000,finish marker reached
159.904,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.546,0.000000,0.000000,finish marker reached
159.936,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.449,0.000000,0.000000,finish marker reached
159.968,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.565,0.000000,0.000000,finish marker reached
160.000,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.228,0.000000,0.000000,finish marker reached
160.032,FINISHED,0,0.000000,0.000000,0,,NONE,,,68.814,0.000000,0.000000,finish marker reached
160.064,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.747,0.000000,0.000000,finish marker reached
160.096,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.581,0.000000,0.000000,finish marker reached
160.128,FINISHED,0,0.000000,0.000000,0,,NONE,,,69.595,0.000000,0.000000,finish marker reached
160.160,FINISHED,0,0.000000,0.000000,0,,NONE,,,76.724,0.000000,0.000000,finish marker reached
160.192,FINISHED,0,0.000000,0.000000,0,,NONE,,,65.406,0.000000,0.000000,finish marker reached
160.224,FINISHED,0,0.000000,0.000000,0,,NONE,,,71.046,0.000000,0.000000,finish marker reached
160.256,FINISHED,0,0.000000,0.000000,0,,NONE,,,74.408,0.000000,0.000000,finish marker reached
160.288,FINISHED,0,0.000000,0.000000,0,,NONE,,,72.820,0.000000,0.000000,finish marker reached
160.320,FINISHED,0,0.000000,0.000000,0,,NONE,,,70.607,0.000000,0.000000,finish marker reached
