time_s,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,peak_front,proximity_active,hazard_region,turn_direction,camera_state,left_speed,right_speed,reason
31.712,70.163,70.154,67.648,70.828,58.847,70.940,63.964,70.722,70.722,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.744,68.670,64.837,64.494,70.224,71.049,64.898,70.130,66.023,70.130,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.776,67.001,60.813,66.354,61.650,69.645,70.187,68.398,66.953,68.398,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.808,65.078,68.537,73.884,62.937,60.352,65.783,64.950,73.562,73.562,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.840,67.608,69.602,67.887,66.166,62.703,70.675,70.584,66.974,70.584,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.872,70.202,75.735,61.187,69.742,64.505,64.595,69.261,67.665,75.735,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.904,63.107,69.602,65.421,69.024,66.241,69.750,66.702,67.338,69.602,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.936,67.185,67.785,67.725,63.229,65.354,69.648,65.057,66.976,67.785,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
31.968,67.619,66.027,68.357,65.981,67.857,62.473,61.176,66.147,67.619,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.000,70.325,70.983,71.579,65.755,69.623,65.557,66.432,66.366,70.983,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.032,61.689,76.384,63.877,66.284,70.490,64.409,72.506,64.009,76.384,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.064,65.749,65.120,69.448,64.084,65.333,71.863,67.932,67.114,67.932,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.096,71.714,73.156,68.941,68.204,71.039,70.541,69.412,65.099,73.156,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.128,63.321,61.645,71.131,68.501,63.846,66.152,70.168,66.874,70.168,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.160,70.557,67.924,64.553,63.524,72.993,70.246,65.163,67.720,70.557,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.192,65.621,64.598,72.843,67.080,65.917,65.232,64.578,61.458,65.621,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.224,69.289,69.795,64.155,74.762,70.416,67.448,68.769,64.882,69.795,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.256,68.980,62.991,65.872,68.120,63.686,68.867,63.035,71.310,71.310,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.288,66.839,70.885,67.184,61.023,68.022,64.835,59.813,66.271,70.885,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.320,61.222,69.265,67.113,65.255,70.573,68.019,74.944,63.774,74.944,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.352,71.709,68.567,63.420,67.710,71.356,66.664,60.935,68.862,71.709,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.384,69.139,65.013,66.921,66.620,66.012,66.317,65.799,67.602,69.139,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.416,63.809,68.296,65.989,65.835,66.696,73.820,66.853,62.682,68.296,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.448,64.291,68.904,59.653,68.135,64.944,67.079,71.482,69.401,71.482,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.480,65.951,69.189,72.914,66.380,67.602,69.709,70.980,69.809,70.980,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.512,64.113,63.917,67.133,69.488,68.738,66.375,67.718,62.831,67.718,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.544,73.491,63.577,65.135,72.133,67.282,71.481,64.517,64.249,73.491,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.576,64.492,63.650,68.011,72.303,67.122,68.456,71.699,65.432,71.699,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.608,66.607,65.458,73.849,69.907,63.827,65.974,69.261,60.795,69.261,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.640,68.656,68.887,65.754,63.173,73.567,71.896,65.341,69.257,69.257,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.672,65.274,63.349,66.195,69.134,67.303,66.950,63.714,66.335,66.335,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.704,69.647,69.614,67.649,70.078,66.379,66.692,68.637,63.624,69.647,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.736,66.836,66.182,66.314,64.317,61.137,68.846,68.421,64.853,68.421,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.768,68.653,67.303,65.878,72.215,70.020,68.381,68.029,71.259,71.259,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.800,67.056,71.192,71.620,61.961,69.131,69.761,68.183,68.003,71.192,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.832,65.264,70.973,68.139,67.204,72.019,71.251,64.429,60.713,70.973,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.864,66.828,66.795,60.857,63.745,68.931,64.505,60.487,64.066,66.828,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.896,64.116,66.779,62.874,64.707,64.193,70.796,68.171,66.307,68.171,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.928,68.666,65.236,68.420,65.575,69.344,66.621,71.113,67.933,71.113,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.960,61.827,70.169,65.299,65.156,63.649,65.153,64.876,60.767,70.169,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
32.992,67.420,65.048,65.522,68.860,62.693,62.020,66.505,70.825,70.825,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.024,65.990,65.536,70.910,66.194,66.287,71.516,73.578,66.469,73.578,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.056,69.442,64.080,67.140,63.262,68.024,71.524,66.128,67.428,69.442,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.088,62.836,71.352,71.224,65.274,63.423,66.944,66.818,68.108,71.352,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.120,65.443,70.893,62.931,71.346,70.091,70.548,66.435,64.393,70.893,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.152,70.510,71.575,67.408,62.373,65.761,67.571,67.247,59.984,71.575,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.184,60.767,69.928,69.507,62.763,66.492,71.208,68.995,69.460,69.928,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.216,70.887,64.892,65.669,62.907,67.109,66.184,66.883,69.192,70.887,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.248,66.046,64.568,73.735,67.224,71.824,67.667,63.235,70.356,70.356,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.280,69.073,65.707,67.430,63.400,64.841,64.038,66.706,68.153,69.073,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.312,61.407,70.832,71.532,60.200,63.879,63.336,64.974,69.638,70.832,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.344,69.543,65.556,68.747,71.504,72.374,65.647,64.767,62.131,69.543,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.376,70.431,64.788,61.786,69.546,67.042,67.688,60.817,66.713,70.431,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.408,63.687,65.406,68.259,62.928,67.777,66.831,64.966,71.799,71.799,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.440,63.335,66.846,67.844,66.261,62.843,70.787,68.332,72.686,72.686,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.472,64.696,66.784,69.306,68.387,69.820,61.939,72.757,68.313,72.757,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.504,70.866,69.075,71.047,62.655,64.880,67.565,67.015,65.627,70.866,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.536,66.616,65.056,71.012,71.000,60.611,62.126,63.310,71.299,71.299,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.568,64.180,70.940,68.436,70.298,60.828,67.153,69.477,62.561,70.940,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.600,68.505,66.406,70.481,62.511,59.961,70.202,64.633,75.215,75.215,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.632,69.203,66.827,66.687,63.587,72.455,67.685,64.122,67.683,69.203,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.664,65.165,69.729,69.158,66.322,66.360,68.608,67.930,67.665,69.729,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.696,68.122,63.721,69.716,70.097,72.967,68.564,69.936,66.424,69.936,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.728,66.107,65.191,71.865,69.313,69.346,68.869,63.383,64.846,66.107,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.760,76.866,58.673,64.923,66.396,63.886,70.895,64.125,67.521,76.866,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.792,66.533,71.663,65.256,73.263,61.066,65.246,65.760,64.219,71.663,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.824,70.386,63.595,65.219,69.333,64.700,63.564,69.853,70.001,70.386,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.856,65.662,68.268,70.223,68.234,68.279,70.966,66.233,66.809,68.268,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
33.888,64.262,63.075,68.679,56.068,66.355,63.342,69.807,61.708,69.807,0,clear,-1,REJOIN,3.095330,2.504669,camera command; proximity clear
33.920,66.339,69.981,68.779,67.651,65.886,71.205,64.996,69.575,69.981,0,clear,-1,REJOIN,3.057850,2.542149,camera command; proximity clear
33.952,68.045,64.925,66.577,63.677,63.448,60.116,67.706,70.077,70.077,0,clear,-1,REJOIN,3.050058,2.549942,camera command; proximity clear
33.984,66.133,66.105,63.968,67.151,67.302,67.383,61.844,71.941,71.941,0,clear,-1,REJOIN,3.017263,2.582736,camera command; proximity clear
34.016,67.833,70.976,71.593,67.642,63.091,61.103,62.115,61.929,70.976,0,clear,-1,FOLLOW_LANE,3.025094,2.574906,camera command; proximity clear
34.048,68.540,67.282,61.479,63.033,63.231,65.834,65.027,65.146,68.540,0,clear,-1,FOLLOW_LANE,4.792298,4.407702,camera command; proximity clear
34.080,67.505,69.838,69.111,71.329,62.541,74.585,63.808,65.068,69.838,0,clear,-1,FOLLOW_LANE,4.800126,4.399874,camera command; proximity clear
34.112,66.388,68.787,63.263,69.854,70.190,66.333,66.697,68.102,68.787,0,clear,-1,FOLLOW_LANE,4.800142,4.399858,camera command; proximity clear
34.144,63.483,65.666,67.499,65.831,72.393,69.642,67.113,67.129,67.129,0,clear,-1,FOLLOW_LANE,4.800158,4.399842,camera command; proximity clear
34.176,70.239,67.916,67.061,68.629,69.775,65.049,65.375,65.053,70.239,0,clear,-1,FOLLOW_LANE,4.800174,4.399826,camera command; proximity clear
34.208,69.840,65.899,62.827,71.768,69.536,69.734,64.494,71.254,71.254,0,clear,-1,FOLLOW_LANE,4.767375,4.432624,camera command; proximity clear
34.240,71.258,68.944,75.231,63.578,67.749,72.477,69.672,70.511,71.258,0,clear,-1,FOLLOW_LANE,4.808016,4.391983,camera command; proximity clear
34.272,63.018,69.175,67.783,68.432,69.832,59.385,62.596,67.751,69.175,0,clear,-1,FOLLOW_LANE,4.800220,4.399780,camera command; proximity clear
34.304,67.776,71.324,66.216,72.818,67.011,65.487,65.699,68.776,71.324,0,clear,-1,FOLLOW_LANE,4.767421,4.432578,camera command; proximity clear
34.336,72.023,68.672,66.766,64.180,64.916,61.929,69.032,70.891,72.023,0,clear,-1,FOLLOW_LANE,4.857284,4.342716,camera command; proximity clear
34.368,69.101,70.304,66.820,65.761,63.877,62.240,67.016,69.979,70.304,0,clear,-1,FOLLOW_LANE,4.854179,4.345821,camera command; proximity clear
34.400,68.136,66.978,68.157,68.159,68.181,64.890,67.217,62.931,68.136,0,clear,-1,FOLLOW_LANE,4.850293,4.349707,camera command; proximity clear
34.432,66.943,68.195,68.079,67.798,64.117,76.555,69.077,65.785,69.077,0,clear,-1,FOLLOW_LANE,4.719055,4.480945,camera command; proximity clear
34.464,61.178,88.878,63.643,71.768,68.838,62.918,66.555,68.868,88.878,0,clear,-1,FOLLOW_LANE,4.487801,4.712199,camera command; proximity clear
34.496,62.535,113.467,63.669,68.822,76.098,66.166,65.128,63.645,113.467,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.528,66.306,117.883,69.984,69.469,67.056,71.374,66.055,73.318,117.883,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.560,68.593,119.337,68.295,69.285,71.662,68.007,75.760,68.367,119.337,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.592,63.121,135.840,63.070,63.980,65.221,65.265,76.990,64.910,135.840,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.624,65.833,148.642,63.843,69.963,74.294,65.953,69.174,67.778,148.642,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.656,67.027,108.601,66.526,65.097,71.097,70.912,64.045,70.400,108.601,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.688,67.302,83.251,66.949,67.811,66.075,73.930,69.233,65.228,83.251,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.720,74.665,67.267,66.281,73.344,69.314,64.568,64.457,63.889,74.665,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
34.752,68.480,65.506,71.083,68.224,63.156,65.137,68.039,65.292,68.480,0,clear,-1,FOLLOW_LANE,4.525217,4.674783,camera command; proximity clear
34.784,68.279,71.589,71.051,62.692,65.414,66.784,68.166,62.545,71.589,0,clear,-1,FOLLOW_LANE,4.525211,4.674789,camera command; proximity clear
34.816,68.495,65.995,66.334,65.640,68.848,61.247,66.761,65.704,68.495,0,clear,-1,FOLLOW_LANE,4.525205,4.674795,camera command; proximity clear
34.848,67.133,70.368,69.022,72.447,71.577,70.020,69.711,66.241,70.368,0,clear,-1,FOLLOW_LANE,4.525199,4.674801,camera command; proximity clear
34.880,69.433,61.406,69.102,69.621,71.413,66.129,70.694,68.250,70.694,0,clear,-1,FOLLOW_LANE,4.525193,4.674807,camera command; proximity clear
34.912,60.454,69.412,77.390,71.059,64.443,62.139,68.115,64.286,69.412,0,clear,-1,FOLLOW_LANE,4.623630,4.576369,camera command; proximity clear
34.944,68.573,66.655,92.920,60.021,68.986,70.589,65.932,69.712,69.712,0,clear,-1,FOLLOW_LANE,4.600193,4.599807,camera command; proximity clear
34.976,61.307,65.204,104.993,72.604,66.370,67.849,67.237,71.782,71.782,0,clear,-1,FOLLOW_LANE,4.436120,4.763879,camera command; proximity clear
35.008,57.826,65.242,141.127,67.652,69.051,65.667,68.093,67.938,68.093,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.040,66.710,60.049,220.120,68.472,65.184,64.714,69.087,67.726,69.087,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.072,70.538,70.596,215.634,62.774,66.902,61.422,74.635,63.434,74.635,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.104,67.181,63.500,181.750,60.812,64.441,68.845,63.844,61.882,67.181,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.136,62.098,68.016,153.115,61.383,65.305,65.115,68.568,70.790,70.790,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.168,66.743,65.065,136.940,64.716,64.474,65.877,65.790,70.160,70.160,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.200,68.193,67.878,115.943,66.033,64.823,64.537,65.272,66.181,68.193,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.232,66.513,64.981,106.801,69.106,65.131,70.719,67.219,66.452,67.219,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.264,63.885,65.631,95.313,68.329,67.361,69.074,65.324,66.419,66.419,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.296,66.130,61.175,68.270,68.898,64.159,62.861,68.259,65.351,68.259,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.328,65.020,67.984,62.943,66.138,66.202,63.769,65.694,67.585,67.984,1,side,-1,FOLLOW_LANE,3.400000,5.400000,side proximity clearance manoeuvre
35.360,63.227,61.964,72.570,68.543,68.315,66.537,65.178,69.550,69.550,0,clear,-1,FOLLOW_LANE,4.449155,4.750845,camera command; proximity clear
35.392,58.798,67.414,64.084,71.459,70.872,68.884,63.029,69.147,69.147,0,clear,-1,FOLLOW_LANE,4.449143,4.750857,camera command; proximity clear
35.424,70.912,71.581,64.186,72.162,68.953,71.790,61.543,65.934,71.581,0,clear,-1,FOLLOW_LANE,4.416316,4.783684,camera command; proximity clear
35.456,69.437,66.508,67.023,70.733,68.888,68.289,63.926,71.417,71.417,0,clear,-1,FOLLOW_LANE,4.292857,4.907143,camera command; proximity clear
35.488,65.223,64.132,69.113,67.456,67.174,68.043,62.045,75.031,75.031,0,clear,-1,FOLLOW_LANE,4.356899,4.843101,camera command; proximity clear
35.520,66.414,72.415,67.965,74.438,62.896,71.201,67.175,63.369,72.415,0,clear,-1,FOLLOW_LANE,5.415538,3.784462,camera command; proximity clear
35.552,62.831,65.258,71.028,67.716,68.889,69.322,61.216,67.530,67.530,0,clear,-1,FOLLOW_LANE,6.162519,3.037481,camera command; proximity clear
35.584,70.864,67.828,63.247,66.853,65.538,70.107,72.763,62.713,72.763,0,clear,-1,FOLLOW_LANE,5.038352,4.161648,camera command; proximity clear
35.616,69.339,63.767,70.010,65.092,70.332,68.413,67.709,67.375,69.339,0,clear,-1,FOLLOW_LANE,5.249342,3.950658,camera command; proximity clear
35.648,75.355,64.600,68.652,71.187,68.415,64.381,68.240,64.308,75.355,0,clear,-1,FOLLOW_LANE,5.249394,3.950606,camera command; proximity clear
35.680,70.108,71.199,67.279,64.160,69.202,62.568,67.458,72.287,72.287,0,clear,-1,FOLLOW_LANE,5.249446,3.950554,camera command; proximity clear
35.712,61.273,74.090,69.521,61.764,61.884,68.780,72.764,68.672,74.090,0,clear,-1,FOLLOW_LANE,5.249498,3.950502,camera command; proximity clear
35.744,60.842,67.113,67.942,63.921,68.335,69.672,68.827,64.373,68.827,0,clear,-1,FOLLOW_LANE,5.249550,3.950450,camera command; proximity clear
35.776,71.344,70.646,71.745,69.312,69.805,65.220,70.111,64.228,71.344,0,clear,-1,FOLLOW_LANE,5.249602,3.950398,camera command; proximity clear
35.808,65.802,63.658,64.765,64.303,68.622,67.663,60.621,64.958,65.802,0,clear,-1,FOLLOW_LANE,5.249654,3.950346,camera command; proximity clear
35.840,68.425,69.228,67.320,72.312,70.848,63.965,64.068,61.541,69.228,0,clear,-1,FOLLOW_LANE,5.249706,3.950294,camera command; proximity clear
35.872,64.425,65.433,68.691,65.465,69.608,68.970,65.682,68.452,68.452,0,clear,-1,FOLLOW_LANE,5.282572,3.917428,camera command; proximity clear
35.904,66.779,67.739,62.361,64.600,67.821,63.030,65.635,64.633,67.739,0,clear,-1,FOLLOW_LANE,5.143556,4.056444,camera command; proximity clear
35.936,71.072,64.766,65.461,61.258,69.944,64.168,67.112,65.048,71.072,0,clear,-1,FOLLOW_LANE,5.174852,4.025148,camera command; proximity clear
35.968,75.240,65.019,65.508,64.841,69.875,68.294,69.109,62.129,75.240,0,clear,-1,FOLLOW_LANE,5.142083,4.057917,camera command; proximity clear
36.000,74.441,63.247,61.126,67.865,67.873,66.561,70.434,67.952,74.441,0,clear,-1,FOLLOW_LANE,5.182754,4.017246,camera command; proximity clear
36.032,66.014,71.443,68.149,69.681,69.471,67.564,67.853,70.264,71.443,0,clear,-1,FOLLOW_LANE,5.207802,3.992198,camera command; proximity clear
36.064,65.121,65.946,67.936,70.193,63.928,69.165,67.466,64.869,67.466,0,clear,-1,FOLLOW_LANE,5.003151,4.196849,camera command; proximity clear
36.096,65.788,64.903,69.387,66.929,70.519,67.406,69.662,71.332,71.332,0,clear,-1,FOLLOW_LANE,4.689102,4.510898,camera command; proximity clear
36.128,68.392,69.279,68.123,60.410,69.617,66.967,63.589,65.499,69.279,0,clear,-1,FOLLOW_LANE,4.446909,4.753091,camera command; proximity clear
36.160,66.682,64.563,73.859,70.965,67.352,69.531,64.654,72.568,72.568,0,clear,-1,FOLLOW_LANE,4.525028,4.674972,camera command; proximity clear
36.192,64.094,66.274,57.053,69.183,66.163,69.601,68.117,75.744,75.744,0,clear,-1,FOLLOW_LANE,4.492207,4.707793,camera command; proximity clear
36.224,66.470,65.781,61.780,64.798,72.008,66.017,64.944,74.524,74.524,0,clear,-1,FOLLOW_LANE,4.532826,4.667174,camera command; proximity clear
36.256,66.248,64.242,65.959,65.887,64.809,71.775,67.481,70.825,70.825,0,clear,-1,FOLLOW_LANE,4.492193,4.707807,camera command; proximity clear
36.288,71.838,68.831,63.697,60.760,69.740,70.388,66.098,69.796,71.838,0,clear,-1,FOLLOW_LANE,4.467183,4.732817,camera command; proximity clear
36.320,64.360,61.995,67.865,72.263,71.582,65.972,57.001,66.674,66.674,0,clear,-1,FOLLOW_LANE,4.474986,4.725014,camera command; proximity clear
36.352,64.773,64.690,67.243,64.729,71.824,66.885,64.396,66.877,66.877,0,clear,-1,FOLLOW_LANE,4.442161,4.757839,camera command; proximity clear
36.384,70.698,64.790,70.760,62.297,61.757,69.926,68.165,64.217,70.698,0,clear,-1,FOLLOW_LANE,4.417147,4.782853,camera command; proximity clear
36.416,66.039,70.032,66.824,67.730,72.193,68.570,64.551,68.079,70.032,0,clear,-1,FOLLOW_LANE,4.228059,4.971941,camera command; proximity clear
36.448,65.835,66.058,62.877,67.579,67.277,71.584,64.057,71.555,71.555,0,clear,-1,FOLLOW_LANE,3.552989,5.647011,camera command; proximity clear
36.480,62.896,67.574,69.181,71.229,67.070,72.151,69.586,66.309,69.586,0,clear,-1,FOLLOW_LANE,-2.295151,6.280000,camera command; proximity clear
36.512,69.482,67.868,72.235,69.371,65.351,66.566,66.179,66.253,69.482,0,clear,-1,FOLLOW_LANE,-1.356420,6.280000,camera command; proximity clear
36.544,69.283,68.786,67.521,67.964,66.235,71.243,66.885,62.353,69.283,0,clear,-1,FOLLOW_LANE,3.956900,5.243100,camera command; proximity clear
36.576,71.075,69.373,66.983,66.102,64.960,67.199,62.263,70.601,71.075,0,clear,-1,FOLLOW_LANE,-1.977169,6.280000,camera command; proximity clear
36.608,69.000,68.850,66.693,67.893,60.582,60.195,63.512,64.655,69.000,0,clear,-1,FOLLOW_LANE,4.008031,5.191969,camera command; proximity clear
36.640,62.692,68.525,66.684,65.340,68.436,64.103,69.169,70.888,70.888,0,clear,-1,FOLLOW_LANE,-2.197925,6.280000,camera command; proximity clear
36.672,62.742,65.538,67.133,65.462,71.335,67.806,67.734,65.104,67.734,0,clear,-1,FOLLOW_LANE,3.988834,5.211166,camera command; proximity clear
36.704,68.117,72.892,68.602,70.888,72.818,67.343,63.900,68.919,72.892,0,clear,-1,FOLLOW_LANE,-1.854602,6.280000,camera command; proximity clear
36.736,67.867,70.782,66.284,69.306,72.896,68.084,60.827,71.173,71.173,0,clear,-1,FOLLOW_LANE,4.599386,4.600614,camera command; proximity clear
36.768,62.499,66.399,61.642,67.146,68.304,68.467,67.680,69.025,69.025,0,clear,-1,FOLLOW_LANE,-1.756534,6.280000,camera command; proximity clear
36.800,65.038,62.952,66.291,66.576,69.737,64.606,66.027,68.419,68.419,0,clear,-1,FOLLOW_LANE,4.175557,5.024443,camera command; proximity clear
36.832,62.837,66.630,67.317,63.932,68.449,67.454,68.079,60.826,68.079,0,clear,-1,FOLLOW_LANE,-1.802246,6.280000,camera command; proximity clear
36.864,67.117,67.179,70.192,69.643,64.097,65.061,62.019,65.769,67.179,0,clear,-1,FOLLOW_LANE,-0.861916,6.280000,camera command; proximity clear
36.896,62.227,64.065,70.895,63.123,67.046,66.047,70.251,67.643,70.251,0,clear,-1,FOLLOW_LANE,3.977976,5.222024,camera command; proximity clear
36.928,65.398,64.533,69.341,68.126,72.818,61.329,68.645,66.975,68.645,0,clear,-1,FOLLOW_LANE,-1.821706,6.280000,camera command; proximity clear
36.960,72.828,68.282,68.795,62.250,71.256,67.295,67.161,66.690,72.828,0,clear,-1,FOLLOW_LANE,-0.912630,6.280000,camera command; proximity clear
36.992,66.199,65.376,69.711,64.882,67.356,66.785,68.450,66.053,68.450,0,clear,-1,FOLLOW_LANE,-0.812922,6.280000,camera command; proximity clear
37.024,67.643,62.787,68.497,60.614,63.120,67.450,69.910,71.330,71.330,0,clear,-1,FOLLOW_LANE,4.552006,4.647994,camera command; proximity clear
37.056,67.907,68.233,71.713,65.495,73.939,62.664,64.499,67.081,68.233,0,clear,-1,FOLLOW_LANE,3.301910,5.898090,camera command; proximity clear
37.088,64.041,67.347,62.538,67.199,64.849,70.084,66.746,69.429,69.429,0,clear,-1,FOLLOW_LANE,3.362750,5.837250,camera command; proximity clear
37.120,61.153,68.942,74.238,71.157,63.177,65.671,62.160,68.895,68.942,0,clear,-1,FOLLOW_LANE,3.370464,5.829536,camera command; proximity clear
37.152,68.203,69.258,72.102,68.988,64.254,65.471,63.704,69.545,69.545,0,clear,-1,FOLLOW_LANE,3.468810,5.731190,camera command; proximity clear
37.184,68.039,61.163,68.007,68.202,63.721,65.093,66.725,64.863,68.039,0,clear,-1,FOLLOW_LANE,3.510909,5.689091,camera command; proximity clear
37.216,65.249,62.808,61.532,63.975,69.417,68.386,61.886,72.511,72.511,0,clear,-1,FOLLOW_LANE,-1.048096,6.280000,camera command; proximity clear
37.248,68.824,60.049,69.119,67.070,66.186,69.878,67.451,63.762,68.824,0,clear,-1,FOLLOW_LANE,4.213695,4.986305,camera command; proximity clear
37.280,61.895,68.835,69.445,59.897,66.091,68.499,63.401,66.272,68.835,0,clear,-1,FOLLOW_LANE,-1.129689,6.280000,camera command; proximity clear
37.312,67.957,64.095,62.279,62.532,69.282,68.934,71.279,65.201,71.279,0,clear,-1,FOLLOW_LANE,-0.379944,5.979944,camera command; proximity clear
37.344,66.564,66.955,61.786,66.945,67.439,66.870,64.934,72.142,72.142,0,clear,-1,FOLLOW_LANE,4.147468,5.052532,camera command; proximity clear
37.376,70.292,63.478,69.028,72.654,71.839,70.041,67.499,68.963,70.292,0,clear,-1,FOLLOW_LANE,-0.983408,6.280000,camera command; proximity clear
37.408,63.941,67.035,68.548,69.268,69.210,69.603,63.112,65.662,67.035,0,clear,-1,FOLLOW_LANE,4.623721,4.576279,camera command; proximity clear
37.440,60.218,66.498,66.832,68.259,67.385,68.711,70.733,66.644,70.733,0,clear,-1,FOLLOW_LANE,3.770532,5.429468,camera command; proximity clear
